Time	Cell_type	Mean	Min	Max	Std
54.000000	0	0.042612	0.000386	1.081430	0.079753
54.000000	1	1.648272	0.328411	6.314970	0.686124
54.250000	0	0.040286	0.000138	0.807565	0.066213
54.250000	1	1.513523	0.528083	2.918063	0.326795
54.500000	0	0.040383	0.000060	0.850209	0.065669
54.500000	1	1.523178	0.682270	2.727300	0.287057
54.750000	0	0.041922	0.000248	0.839287	0.075390
54.750000	1	1.563865	0.288934	2.799842	0.315397
55.000000	0	0.039773	0.000307	0.658308	0.061380
55.000000	1	1.522086	0.265001	2.561532	0.293624
55.250000	0	0.040771	0.000267	0.674263	0.060430
55.250000	1	1.510896	0.722626	2.818736	0.328608
55.500000	0	0.046787	0.000419	2.032787	0.109269
55.500000	1	1.524010	0.606781	3.853006	0.409528
55.750000	0	0.044058	0.000350	0.709892	0.069366
55.750000	1	1.553434	0.792617	2.326185	0.284782
56.000000	0	0.041013	0.000518	0.690451	0.065361
56.000000	1	1.525889	0.615932	2.524421	0.298225
56.250000	0	0.043033	0.000479	0.644444	0.064240
56.250000	1	1.541614	0.856867	2.385166	0.285479
56.500000	0	0.043521	0.000422	0.518760	0.067930
56.500000	1	1.528573	0.524302	2.656701	0.354237
56.750000	0	0.041053	0.000288	0.702435	0.062416
56.750000	1	1.579398	0.564552	3.042158	0.365830
57.000000	0	0.040430	0.000274	0.643504	0.064618
57.000000	1	1.547071	0.928529	2.636151	0.250425
57.250000	0	0.041789	0.000543	0.637990	0.065569
57.250000	1	1.506839	0.798495	2.648934	0.274647
57.500000	0	0.041815	0.000087	0.936209	0.069974
57.500000	1	1.543242	0.421313	2.491758	0.285275
57.750000	0	0.040748	0.000150	1.443840	0.080861
57.750000	1	1.536619	0.699353	2.865746	0.285649
58.000000	0	0.040566	0.000158	1.872431	0.088042
58.000000	1	1.588404	0.938881	3.716290	0.355626
58.250000	0	0.037208	0.000181	0.633124	0.056498
58.250000	1	1.557366	0.855935	3.862805	0.378577
58.500000	0	0.046000	0.000141	2.685707	0.128194
58.500000	1	1.586387	0.522150	3.938443	0.387644
58.750000	0	0.038308	0.000398	0.454153	0.057148
58.750000	1	1.540538	0.940587	2.358481	0.244842
59.000000	0	0.038974	0.000172	0.469787	0.060198
59.000000	1	1.478510	0.538156	2.368593	0.289512
59.250000	0	0.042011	0.000153	0.919726	0.072112
59.250000	1	1.486815	0.733381	2.787712	0.296709
59.500000	0	0.042039	0.000047	0.471648	0.063315
59.500000	1	1.566398	0.650469	3.304476	0.344276
59.750000	0	0.040608	0.000183	1.098369	0.071340
59.750000	1	1.584281	0.890564	3.109112	0.291700
60.000000	0	0.038221	0.000330	0.619654	0.059658
60.000000	1	1.528612	0.717343	2.336530	0.250647
60.250000	0	0.038162	0.000343	1.167922	0.070138
60.250000	1	1.542968	1.039881	2.258782	0.235192
60.500000	0	0.044276	0.000175	2.235258	0.103690
60.500000	1	1.543303	0.812124	2.598355	0.303728
60.750000	0	0.042027	0.000298	1.630838	0.091922
60.750000	1	1.562743	0.675674	3.397046	0.314810
61.000000	0	0.038546	0.000609	0.534831	0.055874
